event_id,hypodd_id,latitude,longitude,depth,x_m,y_m,z_m,ex_m,ey_m,ez_m,year,month,day,hour,minute,second,magnitude,n_cc_p,n_cc_s,n_cat_p,n_cat_s,rms_cc,rms_cat,cluster_id,origin_time
1010988_20210417_111327,105476,40.760913,-123.871818,20.751,30479.9,23395.2,-676.7,0.7,0.4,1.2,2021,4,17,11,13,27.65,0.0,0,2,0,8,0.0,0.018,1,2021-04-17T11:13:27.650Z
1010988_20210516_182108,105477,40.760392,-123.86731,19.989,30861.3,23337.3,-1438.7,0.4,0.3,0.5,2021,5,16,18,21,8.44,0.0,1,1,1,3,0.0,0.104,1,2021-05-16T18:21:08.440Z
1010988_20220504_033442,105483,40.758695,-123.861523,20.725,31351.0,23148.9,-701.8,0.8,0.5,0.8,2022,5,4,3,34,42.94,0.0,0,3,0,8,0.002,0.016,1,2022-05-04T03:34:42.940Z
1010548_20200208_022857,105706,40.59731,-124.042773,21.832,16041.3,5227.8,404.4,0.8,0.6,0.7,2020,2,8,2,28,57.17,0.0,1,3,8,29,0.006,0.085,1,2020-02-08T02:28:57.170Z
1010548_20210821_033328,105713,40.597884,-124.063501,23.374,14286.1,5291.6,1946.7,0.9,0.5,1.0,2021,8,21,3,33,28.12,0.0,0,4,0,16,0.006,0.122,1,2021-08-21T03:33:28.120Z
1012903_20200208_195244,105954,40.544682,-124.061263,19.777,14481.3,-616.3,-1649.9,0.5,0.4,0.5,2020,2,8,19,52,44.32,0.0,0,5,0,40,0.004,0.031,1,2020-02-08T19:52:44.320Z
1012903_20200223_010617,105955,40.541504,-124.064746,19.52,14186.6,-969.2,-1907.1,0.5,0.5,0.5,2020,2,23,1,6,17.65,0.0,1,4,6,39,0.002,0.035,1,2020-02-23T01:06:17.650Z
1012903_20201023_103125,105956,40.540474,-124.075618,20.065,13265.7,-1083.5,-1362.1,0.6,0.6,0.6,2020,10,23,10,31,25.67,0.0,0,4,0,15,0.002,0.134,1,2020-10-23T10:31:25.670Z
1012903_20210219_150205,105957,40.548295,-124.067456,19.261,13956.3,-215.1,-2165.9,0.7,0.6,0.7,2021,2,19,15,2,5.84,0.0,0,3,0,19,0.002,0.058,1,2021-02-19T15:02:05.840Z
1012903_20210727_124223,105958,40.54447,-124.062052,19.849,14414.5,-639.8,-1577.8,0.8,0.5,0.5,2021,7,27,12,42,23.81,0.0,0,4,0,27,0.005,0.056,1,2021-07-27T12:42:23.810Z
1012903_20210906_015748,105960,40.543075,-124.068245,19.26,13890.0,-794.8,-2167.3,0.5,0.5,0.7,2021,9,6,1,57,48.59,0.0,1,4,5,23,0.003,0.036,1,2021-09-06T01:57:48.590Z
1012903_20211030_155435,105961,40.543835,-124.070256,21.743,13719.6,-710.3,316.1,0.6,0.7,1.1,2021,10,30,15,54,35.95,0.0,0,3,0,15,0.005,0.079,1,2021-10-30T15:54:35.950Z
1011660_20200419_130857,106005,40.587952,-124.093929,19.724,11710.5,4188.6,-1703.1,2.2,0.5,0.5,2020,4,19,13,8,57.49,0.0,1,1,8,20,0.0,0.102,1,2020-04-19T13:08:57.490Z
1011660_20200607_184739,106006,40.596627,-124.093099,18.69,11780.0,5151.9,-2737.7,1.1,0.7,1.1,2020,6,7,18,47,39.8,0.0,2,1,12,8,0.001,0.042,1,2020-06-07T18:47:39.800Z
1011660_20200720_164535,106007,40.59386,-124.085229,19.139,12446.6,4844.7,-2287.8,0.8,0.4,0.4,2020,7,20,16,45,35.52,0.0,1,4,12,34,0.004,0.048,1,2020-07-20T16:45:35.520Z
1011660_20211125_113145,106008,40.593636,-124.083236,19.245,12615.5,4819.8,-2182.2,0.7,0.4,0.5,2021,11,25,11,31,45.61,0.0,2,5,26,65,0.004,0.044,1,2021-11-25T11:31:45.610Z
1011660_20220131_024632,106009,40.593884,-124.084009,19.189,12550.0,4847.4,-2238.7,0.7,0.5,0.8,2022,1,31,2,46,32.37,0.0,2,4,27,47,0.005,0.038,1,2022-01-31T02:46:32.370Z
nc73838976_20200211_175425,106065,40.534558,-124.390153,25.467,-13379.3,-1740.5,4039.4,0.8,0.6,1.1,2020,2,11,17,54,25.76,0.0,1,4,5,16,0.005,0.053,1,2020-02-11T17:54:25.760Z
1013452_20210722_123841,106069,40.500216,-124.446216,16.101,-18133.3,-5554.1,-5326.7,0.5,0.4,1.4,2021,7,22,12,38,42.14,0.0,2,0,24,23,0.0,0.072,1,2021-07-22T12:38:42.140Z
1013452_20210821_072112,106070,40.506547,-124.449243,15.75,-18388.9,-4851.0,-5677.5,0.5,0.7,0.6,2021,8,21,7,21,12.51,0.0,2,1,22,16,0.002,0.06,1,2021-08-21T07:21:12.510Z
nc73833021_20200213_230746,106079,40.63245,-123.986792,26.218,20776.1,9130.0,4790.7,0.9,1.0,1.0,2020,2,13,23,7,47.12,0.0,3,8,9,21,0.008,0.059,1,2020-02-13T23:07:47.120Z
nc73833021_20200227_010909,106080,40.644902,-123.978898,27.313,21442.3,10512.6,5886.0,0.6,0.4,0.8,2020,2,27,1,9,9.98,0.0,3,0,4,0,0.0,0.016,1,2020-02-27T01:09:09.980Z
nc73833021_20200629_064606,106081,40.640914,-123.988542,25.877,20626.7,10069.8,4449.3,0.9,0.8,0.7,2020,6,29,6,46,6.96,0.0,5,10,13,26,0.007,0.032,1,2020-06-29T06:46:06.960Z
nc73833021_20211114_165017,106082,40.633875,-123.977938,26.348,21525.4,9288.1,4920.9,0.7,0.3,1.1,2021,11,14,16,50,17.78,0.0,2,0,4,4,0.0,0.084,1,2021-11-14T16:50:17.780Z
nc73833021_20220210_021950,106083,40.64012,-123.984188,25.925,20995.3,9981.7,4497.4,0.9,0.7,0.7,2022,2,10,2,19,51.08,0.0,4,7,15,24,0.004,0.029,1,2022-02-10T02:19:51.080Z
nc73833021_20220603_060403,106084,40.641353,-123.982397,25.754,21146.7,10118.6,4327.0,1.0,0.6,0.9,2022,6,3,6,4,3.93,0.0,4,6,17,24,0.006,0.046,1,2022-06-03T06:04:03.930Z
1011665_20211102_044956,106096,40.58134,-124.207145,20.328,2123.3,3454.4,-1098.9,0.9,0.4,0.7,2021,11,2,4,49,56.86,0.0,1,3,10,19,0.001,0.109,1,2021-11-02T04:49:56.860Z
1013551_20220706_112904,106102,40.514722,-124.414705,20.112,-15461.5,-3943.2,-1315.3,1.7,1.8,2.2,2022,7,6,11,29,4.49,0.0,0,0,24,18,-9.0,0.029,1,2022-07-06T11:29:04.490Z
1013551_20220816_080008,106103,40.515019,-124.416504,19.831,-15613.9,-3910.3,-1595.9,2.2,2.3,5.3,2022,8,16,8,0,8.09,0.0,0,0,10,6,-9.0,0.027,1,2022-08-16T08:00:08.090Z
1013551_20220829_215739,106104,40.515316,-124.415812,19.874,-15555.2,-3877.3,-1553.1,1.6,1.9,4.1,2022,8,29,21,57,39.9,0.0,0,0,8,23,-9.0,0.033,1,2022-08-29T21:57:39.900Z
1009449_20210913_000406,106135,40.553182,-124.215723,16.98,1397.2,327.6,-4447.0,0.3,0.3,0.7,2021,9,13,0,4,6.25,0.0,1,3,11,33,0.002,0.04,1,2021-09-13T00:04:06.250Z
1012517_20210904_051346,106440,40.554879,-124.052433,21.975,15228.1,516.0,547.8,1.5,1.2,1.9,2021,9,4,5,13,46.44,0.0,2,0,14,16,0.0,0.1,1,2021-09-04T05:13:46.440Z
1014224_20210827_014405,106496,40.593591,-124.106852,19.554,10615.7,4814.9,-1873.1,0.7,0.5,0.5,2021,8,27,1,44,5.29,0.0,1,4,10,31,0.002,0.041,1,2021-08-27T01:44:05.290Z
1014224_20211130_005156,106497,40.593042,-124.105745,19.57,10709.4,4753.9,-1856.9,0.8,0.9,0.9,2021,11,30,0,51,56.88,0.0,3,2,25,33,0.004,0.049,1,2021-11-30T00:51:56.880Z
1014224_20220108_111511,106499,40.593237,-124.10568,19.642,10714.9,4775.5,-1785.4,0.5,0.3,0.5,2022,1,8,11,15,12.04,0.0,2,2,18,27,0.001,0.032,1,2022-01-08T11:15:12.040Z
nc73845416_20200220_172649,106609,40.614311,-123.836458,26.96,33506.8,7115.7,5532.9,0.9,0.5,1.0,2020,2,20,17,26,49.4,0.0,2,4,5,10,0.004,0.093,1,2020-02-20T17:26:49.400Z
nc73845416_20200717_165808,106610,40.608354,-123.84681,27.459,32631.8,6454.2,6031.5,0.5,0.4,0.5,2020,7,17,16,58,9.27,0.0,4,7,19,21,0.004,0.063,1,2020-07-17T16:58:09.270Z
nc73845416_20211124_021155,106612,40.60717,-123.848185,28.746,32515.6,6322.7,7318.3,1.1,1.0,1.2,2021,11,24,2,11,55.92,0.0,5,0,17,9,0.007,0.113,1,2021-11-24T02:11:55.920Z
nc73845416_20220521_015858,106613,40.611149,-123.849365,27.653,32414.8,6764.6,6225.3,0.6,0.5,0.7,2022,5,21,1,58,58.71,0.0,5,5,18,17,0.004,0.065,1,2022-05-21T01:58:58.710Z
1010710_20200221_120153,106614,40.507629,-124.413688,22.555,-15376.2,-4730.8,1127.6,2.6,3.5,4.8,2020,2,21,12,1,53.09,0.0,0,0,6,2,-9.0,0.026,1,2020-02-21T12:01:53.090Z
1012930_20200222_020327,106677,40.570935,-124.072111,19.852,13559.7,2299.0,-1575.0,0.7,0.8,0.8,2020,2,22,2,3,27.25,0.0,2,2,12,19,0.004,0.054,1,2020-02-22T02:03:27.250Z
1012930_20210219_101753,106678,40.573149,-124.073942,20.042,13404.5,2544.8,-1385.5,0.7,0.4,0.4,2021,2,19,10,17,52.98,0.0,1,5,8,22,0.001,0.066,1,2021-02-19T10:17:52.980Z
1012930_20220122_185002,106679,40.57747,-124.069173,19.561,13807.9,3024.6,-1866.7,0.8,0.9,0.6,2022,1,22,18,50,2.72,0.0,1,3,10,35,0.006,0.077,1,2022-01-22T18:50:02.720Z
1012260_20200225_104125,106849,40.553406,-123.978727,21.304,21471.4,352.4,-123.0,0.5,0.7,0.5,2020,2,25,10,41,25.52,0.0,1,3,10,29,0.003,0.05,1,2020-02-25T10:41:25.520Z
1012260_20200621_160947,106850,40.547709,-123.974845,21.4,21801.1,-280.1,-27.2,0.8,0.6,0.6,2020,6,21,16,9,47.74,0.0,1,4,10,27,0.002,0.023,1,2020-06-21T16:09:47.740Z
1012260_20210616_140025,106852,40.539095,-123.965535,21.932,22591.1,-1236.7,504.5,0.5,0.5,0.7,2021,6,16,14,0,26.13,0.0,2,0,12,10,0.0,0.068,1,2021-06-16T14:00:26.130Z
1012260_20210617_114036,106853,40.549443,-123.976335,21.874,21674.6,-87.7,446.8,0.9,0.8,1.2,2021,6,17,11,40,36.13,0.0,2,1,16,14,0.007,0.088,1,2021-06-17T11:40:36.130Z
1012260_20220927_043450,106855,40.551392,-123.974202,21.507,21854.9,128.8,79.9,0.8,0.7,0.7,2022,9,27,4,34,50.87,0.0,1,3,11,33,0.003,0.02,1,2022-09-27T04:34:50.870Z
1013261_20210402_114502,106908,40.622725,-124.302311,19.898,-5934.0,8050.1,-1529.4,1.1,0.7,1.4,2021,4,2,11,45,2.15,0.0,3,2,21,18,0.009,0.017,1,2021-04-02T11:45:02.150Z
1013261_20210407_015518,106909,40.624443,-124.299829,19.273,-5723.8,8240.7,-2154.4,1.4,0.5,2.1,2021,4,7,1,55,17.96,0.0,2,2,12,12,0.008,0.013,1,2021-04-07T01:55:17.960Z
1013261_20211017_142053,106910,40.621252,-124.302246,20.116,-5928.5,7886.5,-1310.8,0.8,0.5,1.6,2021,10,17,14,20,53.37,0.0,4,2,45,38,0.002,0.037,1,2021-10-17T14:20:53.370Z
1013261_20220714_073802,106916,40.62408,-124.298942,19.575,-5648.7,8200.5,-1851.8,1.1,0.5,1.2,2022,7,14,7,38,2.75,0.0,3,2,20,16,0.004,0.024,1,2022-07-14T07:38:02.750Z
1015893_20200229_062539,106917,40.50352,-124.331812,19.145,-8438.9,-5187.2,-2281.7,0.7,0.8,0.8,2020,2,29,6,25,39.81,0.0,2,1,14,13,0.001,0.062,1,2020-02-29T06:25:39.810Z
1015893_20200625_123913,106919,40.505212,-124.338753,18.414,-9027.0,-4999.2,-3013.3,0.8,0.9,0.9,2020,6,25,12,39,13.9,0.0,3,1,42,13,0.004,0.037,1,2020-06-25T12:39:13.900Z
1015893_20200626_135155,106920,40.504858,-124.339372,18.316,-9079.4,-5038.5,-3111.5,0.9,1.0,1.1,2020,6,26,13,51,55.83,0.0,3,1,42,13,0.005,0.038,1,2020-06-26T13:51:55.830Z
1015893_20200627_090818,106921,40.504561,-124.339062,18.348,-9053.2,-5071.5,-3079.6,0.9,0.9,1.0,2020,6,27,9,8,18.92,0.0,3,1,42,13,0.004,0.034,1,2020-06-27T09:08:18.920Z
1015893_20200715_154931,106924,40.501025,-124.334066,18.758,-8630.1,-5464.2,-2669.5,0.8,1.0,1.0,2020,7,15,15,49,31.89,0.0,3,2,39,15,0.004,0.028,1,2020-07-15T15:49:31.890Z
1015893_20200715_025513,106925,40.504521,-124.339054,18.351,-9052.6,-5076.0,-3076.3,0.9,0.9,1.0,2020,7,15,2,55,13.84,0.0,3,1,42,13,0.004,0.034,1,2020-07-15T02:55:13.840Z
1015893_20200715_050039,106926,40.50092,-124.334342,18.877,-8653.5,-5475.9,-2550.7,0.9,1.0,1.2,2020,7,15,5,0,40.06,0.0,2,2,16,10,0.002,0.043,1,2020-07-15T05:00:40.060Z
1015893_20200715_194035,106927,40.504622,-124.339201,18.44,-9065.0,-5064.7,-2986.9,0.8,0.9,1.0,2020,7,15,19,40,35.38,0.0,3,1,42,13,0.004,0.037,1,2020-07-15T19:40:35.380Z
1015893_20200716_160018,106930,40.50461,-124.33894,18.384,-9042.9,-5066.1,-3043.7,1.5,1.5,2.2,2020,7,16,16,0,18.69,0.0,3,1,42,13,0.009,0.04,1,2020-07-16T16:00:18.690Z
1015893_20200716_122609,106931,40.502124,-124.330241,19.523,-8305.9,-5342.2,-1904.5,0.9,1.2,1.0,2020,7,16,12,26,9.76,0.0,1,2,16,10,0.001,0.045,1,2020-07-16T12:26:09.760Z
1015893_20201120_171256,106933,40.50518,-124.341243,18.704,-9238.0,-5002.8,-2723.5,0.7,0.7,0.7,2020,11,20,17,12,56.08,0.0,4,0,36,0,0.001,0.031,1,2020-11-20T17:12:56.080Z
1015893_20210512_183223,106934,40.509359,-124.328027,18.613,-8117.9,-4538.8,-2814.5,0.7,0.8,1.2,2021,5,12,18,32,23.12,0.0,3,0,15,5,0.001,0.06,1,2021-05-12T18:32:23.120Z
1015893_20210711_050612,106937,40.509851,-124.328076,18.316,-8122.0,-4484.1,-3111.4,0.9,0.8,1.9,2021,7,11,5,6,12.6,0.0,3,0,93,26,0.003,0.026,1,2021-07-11T05:06:12.600Z
1015893_20210711_071755,106939,40.510205,-124.328019,18.429,-8117.2,-4444.8,-2998.5,1.1,1.1,0.9,2021,7,11,7,17,55.8,0.0,4,0,66,19,0.008,0.023,1,2021-07-11T07:17:55.800Z
1015893_20210711_041440,106940,40.508346,-124.326465,19.009,-7985.6,-4651.3,-2418.6,1.0,0.9,1.1,2021,7,11,4,14,40.04,0.0,3,0,44,15,0.002,0.034,1,2021-07-11T04:14:40.040Z
1015893_20210711_033634,106941,40.508472,-124.326636,19.004,-8000.1,-4637.3,-2423.4,1.0,0.9,1.2,2021,7,11,3,36,34.8,0.0,3,0,65,22,0.002,0.027,1,2021-07-11T03:36:34.800Z
1015893_20210711_021401,106942,40.510148,-124.327458,18.436,-8069.6,-4451.1,-2991.6,1.0,0.9,1.3,2021,7,11,2,14,1.93,0.0,4,0,105,30,0.007,0.023,1,2021-07-11T02:14:01.930Z
1015893_20210711_074935,106943,40.50811,-124.326123,18.982,-7956.6,-4677.5,-2445.5,1.0,0.8,1.1,2021,7,11,7,49,35.6,0.0,3,0,50,17,0.002,0.026,1,2021-07-11T07:49:35.600Z
1015893_20210712_065259,106944,40.508407,-124.326481,18.986,-7987.0,-4644.5,-2441.2,1.0,0.9,1.2,2021,7,12,6,52,59.15,0.0,3,0,48,16,0.002,0.027,1,2021-07-12T06:52:59.150Z
1015893_20210712_073834,106945,40.509652,-124.327677,18.593,-8088.2,-4506.2,-2834.2,1.4,1.6,1.7,2021,7,12,7,38,34.84,0.0,4,0,91,25,0.01,0.023,1,2021-07-12T07:38:34.840Z
1015893_20210712_065205,106947,40.509941,-124.328206,18.288,-8133.0,-4474.2,-3139.7,0.8,0.8,1.8,2021,7,12,6,52,5.86,0.0,3,0,75,21,0.002,0.023,1,2021-07-12T06:52:05.860Z
1015893_20210712_065712,106948,40.509078,-124.326676,18.575,-8003.5,-4570.0,-2851.9,1.1,1.2,1.1,2021,7,12,6,57,12.78,0.0,4,1,63,18,0.007,0.036,1,2021-07-12T06:57:12.780Z
1015893_20210712_065115,106949,40.50966,-124.327629,18.597,-8084.1,-4505.3,-2830.5,1.4,1.5,1.7,2021,7,12,6,51,15.22,0.0,4,0,93,26,0.009,0.022,1,2021-07-12T06:51:15.220Z
1015893_20210712_221834,106950,40.509607,-124.327645,18.602,-8085.5,-4511.2,-2824.8,1.4,1.5,1.7,2021,7,12,22,18,34.78,0.0,4,0,67,18,0.009,0.026,1,2021-07-12T22:18:34.780Z
1015893_20210712_085854,106951,40.510352,-124.326969,18.502,-8028.2,-4428.5,-2925.6,0.8,0.8,0.8,2021,7,12,8,58,55.0,0.0,4,0,80,24,0.005,0.026,1,2021-07-12T08:58:55.000Z
1015893_20210712_084632,106952,40.509884,-124.328117,18.315,-8125.5,-4480.5,-3112.6,0.9,0.9,1.9,2021,7,12,8,46,32.72,0.0,3,0,94,26,0.003,0.021,1,2021-07-12T08:46:32.720Z
1015893_20210712_064836,106953,40.50898,-124.326034,18.702,-7949.0,-4580.8,-2725.6,1.1,0.8,0.9,2021,7,12,6,48,37.03,0.0,3,0,41,14,0.001,0.033,1,2021-07-12T06:48:37.030Z
1015893_20210712_065819,106954,40.509489,-124.327254,18.604,-8052.4,-4524.3,-2823.0,1.3,1.4,1.4,2021,7,12,6,58,19.71,0.0,4,0,96,27,0.009,0.025,1,2021-07-12T06:58:19.710Z
1015893_20210712_151857,106959,40.508915,-124.323999,18.833,-7776.6,-4588.0,-2594.1,1.0,0.7,1.1,2021,7,12,15,18,57.17,0.0,3,0,39,13,0.002,0.022,1,2021-07-12T15:18:57.170Z
1015893_20210712_121508,106960,40.508187,-124.32627,18.989,-7969.0,-4668.9,-2438.2,1.0,0.8,1.2,2021,7,12,12,15,8.37,0.0,3,0,41,14,0.002,0.023,1,2021-07-12T12:15:08.370Z
1015893_20210712_074257,106961,40.508525,-124.326685,19.011,-8004.2,-4631.4,-2416.0,1.0,0.9,1.1,2021,7,12,7,42,57.17,0.0,3,0,41,14,0.002,0.03,1,2021-07-12T07:42:57.170Z
1015893_20210712_080308,106962,40.508256,-124.326318,18.98,-7973.2,-4661.2,-2447.7,1.0,0.9,1.2,2021,7,12,8,3,8.52,0.0,3,0,62,21,0.002,0.026,1,2021-07-12T08:03:08.520Z
1015893_20210712_053343,106964,40.50826,-124.326221,18.96,-7964.9,-4660.8,-2467.1,1.1,0.9,1.2,2021,7,12,5,33,43.59,0.0,3,0,71,24,0.002,0.027,1,2021-07-12T05:33:43.590Z
1015893_20210712_085641,106965,40.508329,-124.326546,19.048,-7992.5,-4653.1,-2379.1,1.0,0.8,1.1,2021,7,12,8,56,41.3,0.0,3,0,71,24,0.002,0.026,1,2021-07-12T08:56:41.300Z
1015893_20210713_033441,106967,40.509399,-124.327539,18.516,-8076.5,-4534.3,-2911.1,1.6,1.7,1.1,2021,7,13,3,34,41.17,0.0,4,0,87,25,0.012,0.021,1,2021-07-13T03:34:41.170Z
1015893_20210713_110010,106968,40.508049,-124.32723,19.003,-8050.4,-4684.3,-2424.2,1.0,0.9,1.3,2021,7,13,11,0,10.92,0.0,3,0,57,19,0.003,0.018,1,2021-07-13T11:00:10.920Z
1015893_20210715_175638,106970,40.507597,-124.322738,18.791,-7669.8,-4734.4,-2636.4,1.0,0.7,0.9,2021,7,15,17,56,38.94,0.0,3,1,49,25,0.004,0.029,1,2021-07-15T17:56:38.940Z
1015893_20210724_151723,106971,40.507841,-124.323145,18.759,-7704.3,-4707.3,-2668.0,1.2,0.8,1.0,2021,7,24,15,17,23.75,0.0,3,2,59,27,0.008,0.028,1,2021-07-24T15:17:23.750Z
1015893_20211220_234533,106974,40.510327,-124.330298,18.221,-8310.2,-4431.2,-3206.0,0.8,0.7,0.7,2021,12,20,23,45,33.32,0.0,3,1,33,11,0.001,0.033,1,2021-12-20T23:45:33.320Z
1015893_20211220_215442,106975,40.502376,-124.338118,18.724,-8973.4,-5314.1,-2703.2,0.7,0.7,0.7,2021,12,20,21,54,42.12,0.0,2,1,12,12,0.005,0.061,1,2021-12-20T21:54:42.120Z
1015893_20211221_122957,106977,40.511934,-124.332349,20.342,-8483.9,-4252.8,-1084.8,0.9,0.6,0.5,2021,12,21,12,29,57.24,0.0,2,0,15,2,0.0,0.079,1,2021-12-21T12:29:57.240Z
1015893_20211222_070908,106978,40.50057,-124.334871,18.881,-8698.4,-5514.8,-2546.7,0.9,1.0,0.8,2021,12,22,7,9,8.38,0.0,4,2,43,14,0.003,0.04,1,2021-12-22T07:09:08.380Z
1015893_20211222_170429,106979,40.503451,-124.333968,19.011,-8621.6,-5194.9,-2415.8,0.9,0.6,0.8,2021,12,22,17,4,29.64,0.0,2,3,12,16,0.005,0.059,1,2021-12-22T17:04:29.640Z
1015893_20211223_194335,106983,40.504891,-124.33842,18.615,-8998.7,-5034.9,-2812.1,0.9,0.7,0.9,2021,12,23,19,43,35.2,0.0,2,4,18,24,0.003,0.058,1,2021-12-23T19:43:35.200Z
1015893_20211223_062839,106984,40.507198,-124.326904,18.323,-8022.9,-4778.7,-3104.4,1.1,0.5,0.8,2021,12,23,6,28,39.53,0.0,2,1,25,19,0.003,0.041,1,2021-12-23T06:28:39.530Z
1015893_20211225_004106,106986,40.51025,-124.32784,18.623,-8102.0,-4439.8,-2803.8,0.9,0.8,0.8,2021,12,25,0,41,6.15,0.0,4,0,48,0,0.005,0.036,1,2021-12-25T00:41:06.150Z
1015893_20211231_073011,106988,40.509237,-124.326758,18.564,-8010.3,-4552.3,-2863.1,1.1,0.9,0.9,2021,12,31,7,30,12.01,0.0,2,0,7,4,0.0,0.128,1,2021-12-31T07:30:12.010Z
1015893_20220102_190603,106989,40.503097,-124.342065,19.145,-9307.8,-5234.2,-2282.5,0.9,0.8,1.2,2022,1,2,19,6,3.6,0.0,4,0,61,31,0.004,0.071,1,2022-01-02T19:06:03.600Z
1015893_20220102_184327,106990,40.506181,-124.329386,18.276,-8233.3,-4891.7,-3150.9,1.0,0.6,0.9,2022,1,2,18,43,27.8,0.0,3,0,25,19,0.005,0.06,1,2022-01-02T18:43:27.800Z
1015893_20220129_005604,106991,40.5033,-124.332601,19.273,-8505.8,-5211.6,-2154.0,1.0,0.9,1.0,2022,1,29,0,56,5.01,0.0,3,1,15,4,0.004,0.055,1,2022-01-29T00:56:05.010Z
1015893_20220220_075533,106992,40.505078,-124.332048,18.641,-8458.8,-5014.1,-2786.5,0.8,0.8,0.8,2022,2,20,7,55,34.02,0.0,4,4,84,42,0.007,0.056,1,2022-02-20T07:55:34.020Z
1015893_20220411_084835,106993,40.508077,-124.327214,19.452,-8049.0,-4681.1,-1975.2,1.0,0.8,0.9,2022,4,11,8,48,35.25,0.0,2,2,10,9,0.003,0.097,1,2022-04-11T08:48:35.250Z
1015893_20220514_051124,106995,40.509371,-124.324577,18.591,-7825.5,-4537.4,-2836.4,1.0,0.6,0.9,2022,5,14,5,11,24.63,0.0,3,0,33,11,0.001,0.021,1,2022-05-14T05:11:24.630Z
1015893_20220521_190631,106996,40.511019,-124.329989,18.143,-8284.0,-4354.4,-3284.4,0.7,0.7,0.8,2022,5,21,19,6,31.12,0.0,3,1,45,15,0.002,0.032,1,2022-05-21T19:06:31.120Z
1015893_20220718_041431,106997,40.506799,-124.322412,18.644,-7642.3,-4823.0,-2783.2,1.1,0.5,0.8,2022,7,18,4,14,31.85,0.0,2,2,20,19,0.005,0.037,1,2022-07-18T04:14:31.850Z
1011227_20200412_171325,107286,40.59589,-124.033626,24.304,16816.0,5070.2,2876.6,0.4,0.3,0.7,2020,4,12,17,13,25.48,0.0,2,0,12,5,0.001,0.113,1,2020-04-12T17:13:25.480Z
1011227_20200418_110743,107287,40.593001,-124.01897,22.708,18057.4,4749.3,1281.1,1.0,0.8,0.8,2020,4,18,11,7,43.02,0.0,2,1,22,29,0.002,0.121,1,2020-04-18T11:07:43.020Z
1011227_20201120_014241,107288,40.594592,-124.015251,23.101,18372.1,4926.0,1673.9,0.7,0.4,0.6,2020,11,20,1,42,40.91,0.0,2,3,25,35,0.004,0.068,1,2020-11-20T01:42:40.910Z
1011227_20201120_012358,107289,40.594629,-124.019092,23.055,18046.9,4930.1,1628.2,0.9,0.7,0.7,2020,11,20,1,23,58.15,0.0,3,2,41,35,0.003,0.067,1,2020-11-20T01:23:58.150Z
1011227_20201120_012056,107290,40.594592,-124.015145,23.095,18381.1,4926.0,1667.6,0.7,0.4,0.5,2020,11,20,1,20,56.84,0.0,2,2,20,18,0.001,0.078,1,2020-11-20T01:20:56.840Z
1011227_20201120_070823,107291,40.593506,-124.015706,23.296,18333.7,4805.4,1869.2,0.6,0.5,0.6,2020,11,20,7,8,22.87,0.0,2,3,21,29,0.002,0.074,1,2020-11-20T07:08:22.870Z
1011227_20211114_170404,107292,40.597668,-124.003101,23.008,19400.5,5267.6,1580.7,0.8,0.3,1.0,2021,11,14,17,4,4.4,0.0,2,0,23,42,0.0,0.073,1,2021-11-14T17:04:04.400Z
1011227_20211205_103119,107293,40.59609,-124.014282,22.236,18453.9,5092.3,809.1,0.7,0.6,0.7,2021,12,5,10,31,19.29,0.0,3,4,41,48,0.003,0.07,1,2021-12-05T10:31:19.290Z
1011227_20220127_030607,107297,40.589701,-123.994767,23.278,20107.3,4382.9,1850.3,0.3,0.2,0.5,2022,1,27,3,6,7.56,0.0,2,0,18,6,0.0,0.062,1,2022-01-27T03:06:07.560Z
nc73822826_20200307_095350,107337,40.511597,-124.42653,23.558,-16463.8,-4290.3,2131.2,1.3,2.2,1.7,2020,3,7,9,53,49.95,0.0,0,0,2,0,-9.0,0.0,1,2020-03-07T09:53:49.950Z
nc73822826_20200923_152724,107338,40.486434,-124.453296,26.425,-18735.1,-7084.5,4998.2,0.7,0.4,0.6,2020,9,23,15,27,24.31,0.0,2,4,6,15,0.004,0.078,1,2020-09-23T15:27:24.310Z
nc73822826_20220503_130848,107341,40.503418,-124.430306,25.651,-16784.7,-5198.5,4224.1,0.7,0.6,0.8,2022,5,3,13,8,47.75,0.0,0,4,0,9,0.004,0.06,1,2022-05-03T13:08:47.750Z
1015032_20211220_225405,107359,40.527291,-124.381706,25.037,-12664.4,-2547.5,3609.3,0.5,0.6,1.1,2021,12,20,22,54,5.44,0.0,2,4,13,22,0.007,0.069,1,2021-12-20T22:54:05.440Z
1015032_20211220_215714,107361,40.525045,-124.401131,23.137,-14310.3,-2796.9,1709.8,0.7,0.5,0.7,2021,12,20,21,57,13.8,0.0,1,1,1,2,0.0,0.08,1,2021-12-20T21:57:13.800Z
1015916_20211116_044039,107370,40.47699,-124.535189,26.01,-25676.9,-8133.2,4582.8,0.7,1.2,2.2,2021,11,16,4,40,39.23,0.0,3,0,6,1,0.002,0.021,1,2021-11-16T04:40:39.230Z
1015916_20220403_192804,107371,40.470296,-124.531852,23.743,-25395.4,-8876.5,2315.8,0.4,0.6,0.4,2022,4,3,19,28,4.0,0.0,3,1,13,9,0.002,0.073,1,2022-04-03T19:28:04.000Z
